component,component_column,analysis_kind,slice_value,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,spearman_5d,spearman_10d,decile_monotonicity_5d,decile_monotonicity_10d,bootstrap_clusters,bootstrap_mean_ci_low,bootstrap_mean_ci_high
Existing Momentum,existing_momentum,TOP_10_PCT,TOP_10_PCT,595,517,-0.07037516328902739,-0.2571520411443262,1.6257128858026457,1.3651877133105783,-1.7197036224737103,-1.3619240799768173,0.4526112185686654,451,-0.2564209856315297,-0.492168274676763,2.7226626223974466,1.9543270528532108,-2.991066091563956,-2.489064778171224,0.45454545454545453,436,0.05243782888701522,0.0767872226061783,3.4175820389420366,2.434928631402178,-3.366804222022703,-2.8689206706838553,0.5068807339449541,313,0.8255230534297323,0.7570022710068125,4.854767581750217,3.975308641975306,-3.9830582528381844,-3.286852589641432,0.5431309904153354,0.5259259259259259,4.2894736842105265,2.944954128440367,5.623003194888179,,,,,7.0,-0.3070458555553202,0.5923884560012534
Existing Momentum,existing_momentum,TOP_20_PCT,TOP_20_PCT,1163,1021,0.047281903621085794,-0.0581540250893186,1.614108745077802,1.3304485419963097,-1.5201285304350216,-1.2358609132802625,0.49363369245837413,885,0.12201657340029005,-0.0510099979595946,2.7914985480248853,1.9743877311494185,-2.7173958011627164,-2.321795750514044,0.49491525423728816,834,0.4039707192606981,0.1106369527422268,3.7011748282884755,2.6788591685465546,-3.152567074794281,-2.6603684758977844,0.5311750599520384,584,1.2468557948602816,1.11238454796736,5.2968972766622855,4.145077720207246,-3.905135949084659,-3.1893925819745594,0.5958904109589042,0.5413793103448276,4.3689839572192515,2.97242206235012,5.7979452054794525,,,,,7.0,-0.08709415559217605,0.8553070862075964
Existing Momentum,existing_momentum,DECILE,1,571,451,0.5932374265847296,0.3933910306844979,2.0184153410412247,1.562763268744738,-0.9713828042453775,-0.8678500986193383,0.6252771618625277,379,1.630529662786766,0.9604562167029318,4.043181475750916,2.7539195637355185,-1.596429471162343,-1.361205639280516,0.6358839050131926,340,2.3131249500489637,1.791714000073874,4.952914594430532,3.9608460800713456,-1.9538399553578656,-1.5246379582277814,0.6911764705882353,241,4.55826391001885,3.7203551759019904,7.88015361070171,7.244534824605986,-2.188541555230995,-1.5850360576923128,0.8257261410788381,0.8451612903225807,4.028368794326241,3.373529411764706,6.721991701244813,,,,,7.0,1.7186376287157805,3.0716660179441004
Existing Momentum,existing_momentum,DECILE,2,583,491,0.3963416703196304,0.3299492385786751,1.8182285464507113,1.3554675601583854,-1.0559303904498656,-0.79725502068827,0.5865580448065173,414,1.4955464436286698,0.850030358227083,3.8383187147956477,2.6808858225194077,-1.7887989659242998,-1.4335059843417985,0.6328502415458938,393,1.9157789398586396,1.2406015037593976,4.778320925530718,3.474180686570083,-2.204327195184638,-1.9207440355843208,0.628498727735369,251,3.609264146339481,2.6969576192374056,6.860480738803072,4.994769874476979,-2.4773085732640503,-2.458082370177439,0.7729083665338645,0.7461538461538462,3.144230769230769,3.213740458015267,6.155378486055777,,,,,7.0,1.1889862553822286,2.5848169294882517
Existing Momentum,existing_momentum,DECILE,3,588,491,0.19182656560174735,0.1818181818181719,1.7603042584908086,1.29890701726596,-1.0636022199481503,-0.9515717926932954,0.5519348268839104,409,0.8457593942714687,0.5625200900032157,3.4460430741598214,2.1734452334839727,-2.0359689791750006,-1.721696777482018,0.5525672371638142,375,1.6594389349552887,1.1632825719120057,4.670726538862346,2.941176470588247,-2.418631643509117,-2.29245128541018,0.632,218,3.6613203591287604,2.645431232285045,7.228654267734826,5.757259255718605,-2.400667038432393,-2.029769959404604,0.7660550458715596,0.7394957983193278,4.56,3.050666666666667,6.477064220183486,,,,,7.0,0.7251592159786253,3.059759158183218
Existing Momentum,existing_momentum,DECILE,4,581,496,0.2599260466244272,-0.023391580377962698,1.9363897459026391,1.3520337068839816,-1.21564291744416,-1.1513719393335398,0.4899193548387097,419,0.7545456587075987,0.0899640143942281,3.5524225919774914,2.277450640803602,-2.2798030948813395,-1.9088937093275529,0.513126491646778,383,1.4707477006877416,0.5619684082624365,4.637354447110347,3.190213480450965,-2.7395627950505568,-2.366966436207996,0.566579634464752,241,3.579139962585554,2.371856096784475,7.073205033636338,5.134820239680438,-2.955811491111416,-2.8314606741573045,0.7510373443983402,0.6716417910447762,4.4950495049504955,2.968668407310705,6.224066390041494,,,,,7.0,0.6525334262805347,2.248428775395587
Existing Momentum,existing_momentum,DECILE,5,600,503,0.17406346592627894,-0.0155908949173722,1.7468460521921065,1.4130778974034142,-1.2588747286108637,-1.010681061215113,0.4970178926441352,444,0.5663824649126442,0.00828569061230855,3.0885289885142795,2.213890947937114,-2.2668342690704715,-2.000160528044814,0.5,416,1.4336004310221473,0.6264766622690265,4.318147131634255,3.2937757326229056,-2.6468118875894695,-2.3045639403524665,0.5841346153846154,256,2.9699368146536163,1.8920252496894767,6.462308717221947,4.893644786637097,-3.2112687514619784,-2.4883875248838727,0.6796875,0.5447761194029851,4.855670103092783,3.1802884615384617,6.0546875,,,,,7.0,1.2661666434568486,1.7348380375238424
Existing Momentum,existing_momentum,DECILE,6,569,481,0.44608836259707896,0.3520135173190608,1.808368255393334,1.425809569840486,-1.0436473722052926,-0.9801919542577032,0.5696465696465697,400,0.9596298887180201,0.5653883972468021,3.345554654813252,2.4439184869892605,-2.0558857847345853,-1.8061669072493125,0.565,375,1.1348876284438354,0.7420908735841669,4.413208157328912,3.181066293421564,-2.5125196680455204,-2.119401977658541,0.6133333333333333,248,2.5969071138453237,1.5502989512203191,6.261744396241581,4.9065003057316865,-2.8951641318686545,-2.3367552442270174,0.6693548387096774,0.5759493670886076,4.2592592592592595,3.08,5.786290322580645,,,,,7.0,0.328463577648975,1.8778077782300326
Existing Momentum,existing_momentum,DECILE,7,583,518,0.0988253373152052,-0.11250537472438091,1.520581560600082,1.2109730990280343,-1.3351019314741006,-1.1291433953721453,0.47876447876447875,450,0.675513922577936,0.2743058251170938,2.9131275298135,1.9079211089895853,-2.2683407309639465,-1.991409605622807,0.5444444444444444,416,0.9653492772507613,0.4454781991642287,3.8671206763806056,2.6372334282554477,-2.6652811340287537,-2.1748553364186796,0.5697115384615384,270,2.15481329101244,1.2535087814716794,5.910403171510853,4.593213994601142,-3.1791572320037034,-2.744323727163284,0.6407407407407407,0.5031055900621118,4.419354838709677,3.0024038461538463,5.907407407407407,,,,,7.0,0.558116334487648,1.7713955767904606
Existing Momentum,existing_momentum,DECILE,8,611,533,0.05579556737884137,-0.0695652173912986,1.4239043298111063,1.1073465002892302,-1.3616605790524576,-1.0887885121014018,0.47842401500938087,468,0.363552818255456,0.2085766727849103,2.777303854921064,2.0348473472675876,-2.3012921733448164,-2.0598494513373202,0.5213675213675214,422,0.6403273200806948,0.43351941014150297,3.6736719739207406,2.687608395919694,-2.706625948073902,-2.213887278024246,0.5521327014218009,278,1.85737263497592,1.3565491179941547,5.73292534512886,4.266309546585023,-3.3509191826548945,-2.7722373143026786,0.6330935251798561,0.503030303030303,4.391752577319588,2.9976303317535544,6.0071942446043165,,,,,7.0,0.2007823256646566,1.0183003517299416
Existing Momentum,existing_momentum,DECILE,9,567,503,0.1664815670187918,0.1176470588235334,1.602966787317086,1.3136079581685944,-1.316958299935347,-1.1603659356921758,0.5347912524850894,434,0.5152777234540936,0.143723347325908,2.863030811752938,2.026304108443422,-2.4330057067595847,-2.184140733634954,0.5368663594470046,398,0.789067051428853,0.378000378000376,4.011844316115229,3.0195381882770933,-2.917875124564152,-2.494543186778919,0.5577889447236181,271,1.73348733754575,1.3929139010937508,5.80754891691128,4.40718343412132,-3.815137125930219,-3.1191515907673217,0.6568265682656826,0.5548387096774193,4.423423423423423,3.0025125628140703,6.0,,,,,6.0,0.10972128181258174,1.4407003892275068
Existing Momentum,existing_momentum,DECILE,10,595,517,-0.07037516328902739,-0.2571520411443262,1.6257128858026457,1.3651877133105783,-1.7197036224737103,-1.3619240799768173,0.4526112185686654,451,-0.2564209856315297,-0.492168274676763,2.7226626223974466,1.9543270528532108,-2.991066091563956,-2.489064778171224,0.45454545454545453,436,0.05243782888701522,0.0767872226061783,3.4175820389420366,2.434928631402178,-3.366804222022703,-2.8689206706838553,0.5068807339449541,313,0.8255230534297323,0.7570022710068125,4.854767581750217,3.975308641975306,-3.9830582528381844,-3.286852589641432,0.5431309904153354,0.5259259259259259,4.2894736842105265,2.944954128440367,5.623003194888179,,,,,7.0,-0.3070458555553202,0.5923884560012534
Momentum Acceleration,momentum_acceleration,OVERALL,ALL,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.05201039326762162,-0.10169299002930761,-0.43030303030303024,-0.709090909090909,7.0,0.907255528739612,1.5285947465902214
Momentum Acceleration,momentum_acceleration,TOP_10_PCT,TOP_10_PCT,593,529,5.584298008663034e-05,0.0757002271006834,1.6682334663325908,1.4813045036435435,-1.653802980269043,-1.469842878864669,0.504725897920605,477,-0.15379176541428904,-0.1551470017841838,3.061043933440882,2.261246090930946,-2.9692549095073852,-2.4090134163516463,0.47379454926624737,467,0.25892412251701724,0.0767872226061783,3.9248315452760463,3.0711959050721216,-3.4458443290511434,-2.96733212341197,0.5074946466809421,304,1.5667094097269676,0.8393229335232122,5.663794603098668,5.082376359455987,-4.020144562367513,-3.5612535612535634,0.6118421052631579,0.5,4.621621621621622,2.867237687366167,5.7730263157894735,,,,,7.0,-0.14955146686098764,0.8865364613621863
Momentum Acceleration,momentum_acceleration,TOP_20_PCT,TOP_20_PCT,1178,1040,0.04220079618147288,0.0442381238995648,1.6670932027443475,1.4270466447046437,-1.5431164950215495,-1.3137521700370636,0.5057692307692307,934,0.44564443066973275,0.16662095055892664,3.349864277648751,2.3019068881032667,-2.6968318189883194,-2.266141853428377,0.5224839400428265,910,0.9327434138259155,0.6053727692196698,4.373622041458961,3.138062820972176,-3.109142984939035,-2.56406776302755,0.5714285714285714,613,2.101575839134503,1.4909169863212002,6.259922340405765,5.120137299771166,-3.6632585995163964,-3.287067429428858,0.66721044045677,0.5273224043715847,4.438818565400844,2.9857142857142858,5.921696574225122,,,,,7.0,0.4828592623240052,1.4355960033343587
Momentum Acceleration,momentum_acceleration,DECILE,1,576,454,0.3359095610948131,0.16778285543921356,2.036314295427909,1.5529074860159198,-1.3051676315425995,-1.082266813760685,0.5440528634361234,364,0.9656058464810154,0.5937118271339914,3.6865843998810153,2.677939667878282,-2.5729215946676085,-2.0517928286852616,0.5851648351648352,337,1.6036229561868671,0.7483656382612613,4.956716511554807,3.665521191294374,-3.2188228063911004,-2.501480165778569,0.6231454005934718,223,4.621081713352189,2.908118356015988,8.110771961785526,6.64635087177905,-3.5994231682179163,-2.8946728289953705,0.7623318385650224,0.7071428571428572,4.695652173913044,3.1305637982195846,6.937219730941704,,,,,7.0,1.122359712729691,2.203498139950461
Momentum Acceleration,momentum_acceleration,DECILE,2,586,479,0.27247725150833296,0.05281225244258,1.7012814568706929,1.241079739373263,-1.1755423367301907,-0.9340805978115818,0.511482254697286,386,0.9589004613230709,0.4745521414165177,3.1851619124033315,1.927074886446145,-1.9636535697409758,-1.7183414269704822,0.5673575129533679,365,1.4794417542974603,1.2694592181373698,4.155721849848886,2.9344035791828205,-2.344895392070454,-1.949822743386964,0.6328767123287671,230,3.1852920367138644,2.5666683344173657,6.428586925103229,5.421742881050095,-3.0546503071616122,-2.6321572060475473,0.7304347826086957,0.6259541984732825,4.594059405940594,3.1616438356164385,6.160869565217391,,,,,7.0,1.20685400010728,1.7721046420782756
Momentum Acceleration,momentum_acceleration,DECILE,3,584,489,0.23122325876938135,0.108108108108107,1.605179282955918,1.2463216202180938,-1.1095184483016973,-0.8695169041864736,0.5296523517382413,402,0.7143593780677832,0.4167667756044935,2.9832166427465374,2.118713546336992,-1.9922603295930117,-1.7148887895737372,0.554726368159204,349,1.1825743779325657,0.3570086433671404,3.8460423841871503,2.6567944250871056,-2.269563082379947,-2.130681818181812,0.5386819484240688,226,2.6011406896841014,1.728395061728394,5.767688676994179,4.323635099107448,-2.7140287719010563,-2.5877720186847704,0.668141592920354,0.7009345794392523,4.654761904761905,3.103151862464183,6.230088495575221,,,,,7.0,0.9905155425166839,1.3936386990801608
Momentum Acceleration,momentum_acceleration,DECILE,4,585,491,0.1526254171592208,0.0895415472779381,1.5815857066401187,1.2509064539521386,-1.180539645844255,-1.0756219722473093,0.5173116089613035,415,1.0039307888853868,0.3047972435727519,3.413952342127487,2.22405890750621,-1.973029511530381,-1.7921795800144855,0.5349397590361445,369,1.7801907796270646,1.0914433638844256,4.465673543669321,3.2667265379434207,-2.2831720319714215,-2.143145976546712,0.6449864498644986,227,3.679734130309591,2.534315475224713,7.2606614138521826,5.41176470588236,-2.52018653608486,-2.2105068442471287,0.7444933920704846,0.696,4.165048543689321,3.2330623306233064,6.515418502202643,,,,,7.0,1.2221473871277528,2.434304342024252
Momentum Acceleration,momentum_acceleration,DECILE,5,590,507,0.24637731943297403,0.1629934093969165,1.5534991419437465,1.0952508450751353,-1.1424893125745987,-1.007963682529911,0.5463510848126233,441,0.7788920529349262,0.2076192987081393,2.9776145872576643,1.8485692580400004,-2.0034680774146607,-1.8509511456982208,0.5238095238095238,393,0.9726209463267391,0.9089160334712076,3.84829567094932,2.949096880131364,-2.3909761811731207,-2.155246436544733,0.5852417302798982,265,2.4596451143509177,2.184354986276293,5.9179096897202665,4.881706097967342,-2.5534969112023522,-2.3039088791095064,0.7169811320754716,0.6917808219178082,4.442477876106195,3.104325699745547,6.279245283018868,,,,,7.0,0.4407399479609639,1.5093526670125257
Momentum Acceleration,momentum_acceleration,DECILE,6,581,510,0.27827716045822737,0.0390798472333031,1.757841454633388,1.2992125984252034,-1.1527267458612882,-0.9883894605787091,0.515686274509804,435,0.5512796553925745,0.0899640143942281,2.9514438079730136,2.053966975432941,-2.1575224350982607,-1.9207592648388008,0.5080459770114942,399,1.1859664963397265,0.5515485787017438,3.928500410268981,2.75889644142342,-2.5452974686471177,-2.2508440665249485,0.5914786967418546,251,2.017768585439049,1.46908794123648,5.766308683244072,4.0473610896146095,-3.1784518952534486,-2.684563758389269,0.6414342629482072,0.5877862595419847,3.811111111111111,3.245614035087719,6.091633466135458,,,,,7.0,0.9186065495773309,1.4902331868489185
Momentum Acceleration,momentum_acceleration,DECILE,7,584,516,0.4219550458817682,0.1420959147424572,1.904695274730888,1.4044302352135274,-0.9803347160486636,-0.961330399464877,0.5310077519379846,443,0.7948125385506405,0.3054494967025256,3.350390610617188,2.3264094955489645,-1.9182331838731035,-1.740365111561859,0.5440180586907449,410,1.0572428784964922,0.44046766604811655,4.32562980044508,3.0189464917759645,-2.3536983206415885,-2.067900573921222,0.5390243902439025,263,2.5245589433316704,2.04297574475012,6.058391130196869,4.53579021970234,-2.6237397095979738,-2.182422013995966,0.6806083650190115,0.5827338129496403,3.541176470588235,2.797560975609756,5.5361216730038025,,,,,7.0,0.36131654506413846,1.5337875598348947
Momentum Acceleration,momentum_acceleration,DECILE,8,586,499,0.23581718680174937,0.1489678655032911,1.7432709661961932,1.4454000144539902,-1.265685801756196,-1.0037981551817563,0.5410821643286573,449,0.7582476335140538,0.5604418744027173,3.150453272145107,2.2414345180915785,-2.141601253807526,-1.680458666365403,0.5835189309576837,423,1.1013862624286497,0.6314580941446657,4.202967366739155,2.9030265596046823,-2.5722929130920087,-1.9306126349995176,0.5862884160756501,289,2.072977614859829,1.637795275590559,5.905109866487208,4.430697207824763,-3.0960860885554635,-2.569334240157184,0.6262975778546713,0.5962732919254659,3.68,3.07565011820331,5.477508650519031,,,,,7.0,0.5206324890664624,1.7772687754721141
Momentum Acceleration,momentum_acceleration,DECILE,9,583,510,0.08309938798132571,0.0387146728610288,1.665618830506812,1.362629648474556,-1.4285515813565126,-1.22342637186153,0.5058823529411764,456,1.0717483457491053,0.4571216084881091,3.655008362814867,2.3533103231879515,-2.414667226604828,-1.9079837618403368,0.5723684210526315,442,1.6513235160893402,1.0932249717847453,4.853231358494769,3.2060924197968133,-2.7546997926667953,-2.3364274394385265,0.6402714932126696,309,2.627787471949683,1.74724748683579,6.846403997821162,5.455074902125734,-3.312147490433098,-2.9662180719582487,0.7216828478964401,0.5520833333333334,4.277777777777778,3.1108597285067874,6.067961165048544,,,,,7.0,1.0693677585593682,2.190172726831385
Momentum Acceleration,momentum_acceleration,DECILE,10,593,529,5.584298008663034e-05,0.0757002271006834,1.6682334663325908,1.4813045036435435,-1.653802980269043,-1.469842878864669,0.504725897920605,477,-0.15379176541428904,-0.1551470017841838,3.061043933440882,2.261246090930946,-2.9692549095073852,-2.4090134163516463,0.47379454926624737,467,0.25892412251701724,0.0767872226061783,3.9248315452760463,3.0711959050721216,-3.4458443290511434,-2.96733212341197,0.5074946466809421,304,1.5667094097269676,0.8393229335232122,5.663794603098668,5.082376359455987,-4.020144562367513,-3.5612535612535634,0.6118421052631579,0.5,4.621621621621622,2.867237687366167,5.7730263157894735,,,,,7.0,-0.14955146686098764,0.8865364613621863
Momentum Quality,momentum_quality,OVERALL,ALL,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.14033382893043483,-0.21740002632136357,-0.9272727272727272,-0.9515151515151514,7.0,0.907255528739612,1.5285947465902214
Momentum Quality,momentum_quality,TOP_10_PCT,TOP_10_PCT,593,522,-0.0947655035790126,-0.23619569493892317,1.544824845661988,1.3649289590055624,-1.7047764852099134,-1.3568551845008048,0.46360153256704983,466,-0.1010695797197965,-0.3886277943816463,2.8737979274261196,2.1093635160958524,-2.9669009854232837,-2.488860598345,0.463519313304721,456,0.10487943955737758,0.0783085356303781,3.595189422799207,2.4802725893321553,-3.432688847224911,-2.96733212341197,0.5109649122807017,320,0.9589629112071808,0.7301401849206579,5.0711457754654266,3.957370382947345,-4.0940850570673195,-3.577842243403795,0.559375,0.4779874213836478,4.214285714285714,2.9276315789473686,5.534375,,,,,7.0,-0.3317530501945759,0.7007058888083951
Momentum Quality,momentum_quality,TOP_20_PCT,TOP_20_PCT,1178,1030,0.013337240777757345,-0.0678462874511454,1.589112179976384,1.3304485419963097,-1.5301009691284095,-1.2644223170539035,0.49223300970873785,901,0.08857923653803461,-0.0514615067929158,2.8040430989628473,2.02364711232379,-2.7354970866801933,-2.321795750514044,0.49056603773584906,860,0.329830191573976,0.0955748829207792,3.6219212086114823,2.60944370101317,-3.166975795465121,-2.6676772931718107,0.5209302325581395,598,1.2910846519398038,1.1853959222380084,5.286295489560111,4.145077720207246,-3.8733303118488167,-3.187819674081116,0.6120401337792643,0.5231788079470199,4.437158469945355,2.9197674418604653,5.7792642140468224,,,,,7.0,-0.03293427172881142,0.6808332624751605
Momentum Quality,momentum_quality,DECILE,1,576,449,0.7215358291300151,0.5329780146569041,2.105839755319519,1.5848214285714368,-0.9207669681791156,-0.7980725794308086,0.6458797327394209,372,1.690326973043803,1.070061779450826,4.092571390962923,2.82911030672508,-1.5171114004739055,-1.2625737756474131,0.6612903225806451,332,2.428433263081884,1.822436066438193,5.055992463444896,4.098501808162558,-1.8650201914595608,-1.460028721876494,0.7168674698795181,232,4.852786760972714,4.011157022743239,8.09786603225482,7.334710743801653,-2.1204034756198564,-1.5553225138623952,0.853448275862069,0.8657718120805369,3.985611510791367,3.38855421686747,6.844827586206897,,,,,7.0,1.8308883062394914,3.3278791480005228
Momentum Quality,momentum_quality,DECILE,2,585,497,0.33279057816722085,0.2196997436836323,1.78465438146574,1.3655742073008126,-1.0575305019859575,-0.7980725794308086,0.5814889336016097,410,1.5411094116193877,0.9409758859229789,3.8359789265150637,2.5720473605622796,-1.8075513294919225,-1.4422736201105846,0.6439024390243903,389,1.9198900404200383,1.201671891327072,4.7454582593378944,3.177740611220936,-2.2003328469025725,-1.9207440355843208,0.6375321336760925,254,3.5539106647639804,2.452025586353934,6.915162976109991,4.828039224886216,-2.445884852069697,-2.270644942835509,0.7519685039370079,0.7615384615384615,3.262135922330097,3.2493573264781492,6.149606299212598,,,,,7.0,1.4086705873947045,2.5025999889858683
Momentum Quality,momentum_quality,DECILE,3,585,485,0.3557827419482688,0.2396166134185362,1.8689722324087021,1.2941897690893045,-1.0177042450135805,-0.9533267130089396,0.5731958762886598,407,1.1802815541354006,0.5337690631808334,3.6815866982203436,2.226302501721356,-1.9334120700352204,-1.721696777482018,0.5626535626535627,371,2.0086975005820453,1.2694592181373698,4.924672607828775,3.1275585393810257,-2.3601178007480894,-2.29245128541018,0.633423180592992,222,4.258146476438468,3.122225480674279,7.470656922010586,5.880023757671737,-2.3179998940415674,-2.0400195073230325,0.8063063063063063,0.7404580152671756,4.263636363636364,3.0889487870619945,6.54954954954955,,,,,7.0,1.2509583736432546,3.034480680998996
Momentum Quality,momentum_quality,DECILE,4,585,504,0.0703305667653855,-0.0937767639993647,1.8188108023979357,1.4134187843108048,-1.2855855101258966,-1.0986732716483205,0.4642857142857143,426,0.4012425845402877,-0.1193894061060352,3.2101987850739624,2.2598335026066008,-2.4102664454241434,-2.028733130169791,0.4788732394366197,394,1.2351259162298744,0.540757059883834,4.264614719617182,3.190213480450965,-2.835986347469797,-2.501480165778569,0.5685279187817259,238,3.111696383542667,2.336055450546315,6.7613834824904275,5.084726651982252,-3.100727262182814,-2.9893288528064446,0.726890756302521,0.6153846153846154,5.09375,2.989847715736041,6.30672268907563,,,,,7.0,0.16828966199946163,1.8964942772225042
Momentum Quality,momentum_quality,DECILE,5,590,491,-0.03331269248670034,-0.0979858464888239,1.6062275241242459,1.2463216202180938,-1.33523306902186,-1.1522346368715186,0.48268839103869654,429,0.47711223082094506,0.0,3.1042847257445247,2.199720670391048,-2.34429839777112,-2.1027092600080843,0.49184149184149184,399,0.871687209923437,0.1825557809330691,4.254569059023011,3.0783909030725365,-2.7837960087835567,-2.419928825622764,0.5363408521303258,250,2.463245220911787,1.4512934467236116,6.218147667650587,4.893644786637097,-3.444486376561693,-3.0642378450353447,0.648,0.5362318840579711,4.6938775510204085,3.0601503759398496,5.684,,,,,7.0,0.7010428330365138,1.081800102052487
Momentum Quality,momentum_quality,DECILE,6,581,491,0.4246967951120054,0.0503968753937211,1.716249689611856,1.2617621899059015,-1.0683383948636578,-0.9524725803348066,0.5213849287169042,413,0.7892076428067408,0.2379397219371082,3.0836723924497154,2.0258813029897293,-2.1253535621893285,-1.7039853541754746,0.5326876513317191,379,1.765894218071623,1.0926999435694862,4.280844929625092,2.9252586147838766,-2.4284088604815066,-1.9454679439940947,0.633245382585752,246,3.1268316231551476,2.3353062274832803,6.272617707233106,4.6136035072501524,-2.64418563420515,-2.0971311949366633,0.7195121951219512,0.5683453237410072,4.505747126436781,3.1978891820580473,6.166666666666667,,,,,7.0,1.1435898748249909,2.3594488147061163
Momentum Quality,momentum_quality,DECILE,7,583,518,0.15845878992622928,0.04891850803128145,1.5821972208897932,1.2769398841652624,-1.3257591875291674,-1.1289487312273416,0.5038610038610039,454,0.8181805906102945,0.2586652871184647,3.0838848938019296,1.9981015235669197,-2.190373989460616,-1.9426236827811472,0.5374449339207048,420,0.9499065393593001,0.5428179588450543,4.147900300378821,2.9212762434502215,-2.580325327067165,-2.2414502398805327,0.5785714285714286,284,1.9672390533384227,1.119047537166884,5.872502897601363,4.418475236505293,-3.2727243862560536,-2.833566869064308,0.6161971830985915,0.5523255813953488,3.8173913043478263,3.0,5.802816901408451,,,,,7.0,0.5038889557209789,1.3959250070374243
Momentum Quality,momentum_quality,DECILE,8,587,521,0.2519128380769777,0.0387146728610288,1.5939461411613556,1.2301383905689356,-1.2722907302164563,-0.9948580371115568,0.5047984644913628,457,0.4797888571579869,0.5249343832020914,2.8855731495589048,2.1469492185327343,-2.20321918126116,-2.007210367338985,0.5667396061269147,411,0.6560284049872955,0.7123180945491026,3.8427634441712772,2.928893436955504,-2.6946778235533433,-2.272306267366453,0.5644768856447688,263,1.7705275072948,1.0683068954354002,5.940504423158326,4.83030913978495,-3.3174825065201685,-2.762589928057546,0.596958174904943,0.5161290322580645,4.525773195876289,3.0316301703163018,5.9543726235741445,,,,,7.0,0.008510333900423127,1.3487056445028573
Momentum Quality,momentum_quality,DECILE,9,583,506,0.12307366717656094,0.10583864643849411,1.6330130653386474,1.3006265383754825,-1.3549877016889489,-1.1587750604208247,0.5217391304347826,434,0.30052583661645027,0.1419446415897862,2.7318046412072734,1.969909857645502,-2.4851494832732675,-2.0866723046764015,0.5207373271889401,403,0.5885638238055579,0.131305394463288,3.6570622305420337,2.8079889262408564,-2.8648953933616585,-2.465810194778284,0.533498759305211,278,1.6733830585385063,1.8205245942210735,5.533949836719459,4.514710932410004,-3.619224130302341,-2.945351312987932,0.6726618705035972,0.5734265734265734,4.626262626262626,2.9156327543424316,6.061151079136691,,,,,6.0,0.24001116969234662,0.9294678691290414
Momentum Quality,momentum_quality,DECILE,10,593,522,-0.0947655035790126,-0.23619569493892317,1.544824845661988,1.3649289590055624,-1.7047764852099134,-1.3568551845008048,0.46360153256704983,466,-0.1010695797197965,-0.3886277943816463,2.8737979274261196,2.1093635160958524,-2.9669009854232837,-2.488860598345,0.463519313304721,456,0.10487943955737758,0.0783085356303781,3.595189422799207,2.4802725893321553,-3.432688847224911,-2.96733212341197,0.5109649122807017,320,0.9589629112071808,0.7301401849206579,5.0711457754654266,3.957370382947345,-4.0940850570673195,-3.577842243403795,0.559375,0.4779874213836478,4.214285714285714,2.9276315789473686,5.534375,,,,,7.0,-0.3317530501945759,0.7007058888083951
Leadership,leadership_quality,OVERALL,ALL,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.088898521031153,-0.16232896193428506,-0.8060606060606059,-0.8787878787878788,7.0,0.907255528739612,1.5285947465902214
