candidate_id,from_action,to_action,action_changed,count,percentage,independent_dates,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,bootstrap_clusters_1d,mean_return_1d_ci_low,mean_return_1d_ci_high,bootstrap_clusters_3d,mean_return_3d_ci_low,mean_return_3d_ci_high,bootstrap_clusters_5d,mean_return_5d_ci_low,mean_return_5d_ci_high,bootstrap_clusters_10d,mean_return_10d_ci_low,mean_return_10d_ci_high
M2_V4_TRIGGER,NO_TRADE,FILTERED,True,319,0.05454856361149111,9,319,284,0.09241369028057829,0.09882482769302256,1.5539894302321635,1.237566629037934,-1.1684890094402878,-1.0532228873025073,0.528169014084507,257,0.7524310274232912,0.3568445827955457,3.113005143723862,2.373649819976009,-2.1315289594662468,-1.657399486740796,0.5642023346303502,240,1.1866095297497303,0.8701472556894352,4.0759266271306736,3.3079215659748695,-2.6763913064475746,-2.1496771344997057,0.625,161,2.697107285561581,2.253735122815903,6.010435434120891,4.978292329956613,-3.186764075800741,-2.4883875248838727,0.7763975155279503,0.6625,4.725806451612903,3.2333333333333334,5.894409937888199,8,-0.26380144872150985,0.5857303724637611,7,-0.0010381925844866104,1.4528820463336896,7,0.2771940688662781,1.8636372123505864,6,1.5389967125924444,3.710104210059419
M2_V4_TRIGGER,NO_TRADE,NO_TRADE,False,233,0.03984268125854993,9,233,187,0.10678090579657312,0.2108116247553138,1.6503423604440262,1.1618664671778631,-1.2167803140830205,-0.8316430020283927,0.5668449197860963,156,1.132747017998857,0.12724983211422894,3.6294769774773137,2.239291758885553,-1.9619833112246938,-1.4977829471983006,0.5384615384615384,137,1.3432453290849522,0.9256677633413312,4.274115052796205,2.8014616321558883,-2.3195561313250455,-2.0502690552414604,0.635036496350365,80,2.0774985467389073,0.285632676378178,6.239456614759142,4.065037914902748,-2.8258903968569724,-2.0502690552414604,0.55,0.47368421052631576,3.2580645161290325,3.0948905109489053,5.975,8,-0.5363322189231994,0.9716778041421597,7,-0.5674280925364584,4.04042441197994,7,-0.5753106681991647,4.006171709947137,6,-0.6100206930928946,4.787292004851983
M2_V4_TRIGGER,NO_TRADE,WAIT_FOR_TRIGGER,True,199,0.03402872777017784,9,199,170,0.2368798636490711,0.2431366697596915,1.788890496959213,1.5797788309636518,-0.9483121035867491,-0.7515189386120058,0.5823529411764706,137,0.42173298408288856,1.0059171597633032,2.953167997544087,2.3993654570692025,-1.9727851798112446,-1.4154552410099552,0.6058394160583942,128,0.8089981788898801,1.2547324114424274,3.7231547847664492,3.348068948973637,-2.430059887497455,-1.471265880097278,0.609375,91,2.6833194940519682,2.392047219633442,5.962873580346395,5.116580310880825,-2.898076142889305,-1.6070345664038643,0.7362637362637363,0.7708333333333334,3.923076923076923,2.953125,6.1098901098901095,7,-0.4278403361015829,0.702071255237212,6,-0.8812055625072038,1.0809923769364858,6,0.16114777081785336,1.4438452821973418,5,1.5870901306913987,3.395406586953673
M2_V4_TRIGGER,NO_TRADE,WATCH,True,545,0.09319425444596444,9,545,480,0.38285353101521025,0.2623164771975772,1.8622234996043139,1.5374475865097326,-1.191120920476507,-0.9899683210137232,0.5645833333333333,414,1.0273102227363633,0.6405132734275787,3.5739851650678265,2.537602336324396,-2.1258879235114647,-1.7268445839874302,0.5821256038647343,373,1.6882257682066448,1.2018288700196056,4.603885463093937,3.496042216358841,-2.5741923189377056,-2.1180555555555536,0.6273458445040214,238,4.616237443687913,3.268952203821174,7.770042661905424,6.532761477209215,-2.8750996211082844,-2.215705441511895,0.7689075630252101,0.691358024691358,3.9612403100775193,3.1126005361930296,6.621848739495798,8,-0.053505214801737845,0.9250893906015869,7,0.04360863499477403,2.2505216974040425,7,0.6237648097485814,2.9659976681885096,6,3.5789695208043746,5.395244296214747
M2_V4_TRIGGER,WAIT_FOR_TRIGGER,FILTERED,True,651,0.11132010943912449,9,651,578,0.13136238203382553,-0.0678462874511454,1.5088802608571918,1.128410317038353,-1.2489420824558641,-1.1474920573794178,0.47923875432525953,508,0.43213690493460977,0.2333912288319473,2.941072762592645,2.0850175381295077,-2.1905321619835516,-1.878131974565212,0.5295275590551181,476,0.892844630367125,0.378000378000376,3.963337907245647,2.91385135135136,-2.6793151155540036,-2.325397628181131,0.5777310924369747,342,2.0039866667705732,1.397391529986125,5.636034398947965,4.318375206054947,-3.1478694670532414,-2.6965725806451624,0.652046783625731,0.5595238095238095,4.775862068965517,2.922268907563025,5.883040935672515,8,-0.18733755322391552,0.44462115552843007,7,0.13721802499785737,0.7318921010568127,7,0.07070376985316164,1.5933871960768087,6,1.2690777825926338,2.7565442603013532
M2_V4_TRIGGER,WAIT_FOR_TRIGGER,WAIT_FOR_TRIGGER,False,658,0.11251709986320109,8,658,570,0.16610827635676256,0.04270995568632635,1.383534506265742,1.149591698623964,-1.1791800718620105,-0.9831473740243456,0.5052631578947369,468,0.6106836840800159,0.2969121140142583,2.6401259347549613,2.0440494141189314,-1.996814387235029,-1.762265730804907,0.5598290598290598,443,1.2730112270528882,1.2282638697212356,3.691304635662248,2.6611830168138395,-2.27153508937724,-1.915301127899549,0.6388261851015802,255,2.1451768700501717,1.7513134851138368,5.826950861791507,4.670084707980382,-2.806766257651699,-2.444870565675928,0.7058823529411765,0.5629139072847682,4.793478260869565,3.2776523702031604,6.396078431372549,7,-0.06750389806089752,0.5185238070460635,6,0.25507872039287144,1.246559452707224,6,0.8461135274240824,1.6703361173555602,5,1.4196042972082217,2.860430501519502
M2_V4_TRIGGER,WAIT_FOR_TRIGGER,WATCH,True,883,0.1509917920656635,9,883,764,0.1954537696325566,0.0352292027622991,1.7370626121942634,1.2922311146105203,-1.3948953000890487,-1.1879916519505596,0.5117801047120419,659,0.7994023212754434,0.0583975706610617,3.427997796665995,2.118954304664289,-2.312761653422417,-2.1885702054794565,0.503793626707132,602,1.3081371374469304,0.6273493063287061,4.735642404185017,2.9255094275809634,-2.7161306681076405,-2.483900643974246,0.5714285714285714,387,2.995851761547174,2.5666683344173657,6.663996948925088,5.461010922021869,-3.03998312163715,-2.654867256637161,0.7441860465116279,0.6359223300970874,4.084967320261438,3.0033222591362128,5.764857881136951,8,-0.15465894715639655,0.7008608142228373,7,0.3729320762600362,1.9094516399446186,7,0.6030244507955463,2.0261735852683262,6,1.7472347830982238,4.036251827287268
M3_V4_EXTENSION_TRIGGER,AVOID,AVOID,False,164,0.0280437756497948,9,164,149,0.17653633198270313,0.05281225244258,1.857423848370042,1.425809569840486,-1.1435385100405562,-0.9930940014839408,0.5100671140939598,143,0.5045550705978656,-0.1535130879748103,3.277022839042776,2.3533103231879515,-2.1228793617187818,-1.7588238795309683,0.4965034965034965,134,0.6779243787628932,0.4791239508929124,4.142274752504069,3.447354355959376,-2.4558301651673085,-1.8444453156968352,0.5522388059701493,87,0.5795775178281604,0.4553305071439695,5.373999336892454,3.96326727887868,-3.285128902395738,-2.73128932922746,0.5057471264367817,0.40425531914893614,4.379310344827586,3.0597014925373136,5.344827586206897,8,-0.3744045936010273,1.0348700724600035,7,-0.21034757519782096,1.9149598114546607,7,0.05727272580530918,1.1775210786570307,6,-0.4170170247881839,2.0663566852630173
M3_V4_EXTENSION_TRIGGER,AVOID,FILTERED,True,411,0.07028043775649795,8,411,343,0.2511964245123333,0.1176470588235334,1.7715141559149905,1.4358974358974486,-1.3220943804875473,-1.0126813246966515,0.5422740524781341,308,0.8139853152453269,0.4957180783530357,3.3577752095858897,2.3133689430974043,-2.3230019405070745,-1.968108777753713,0.5551948051948052,282,1.6567146139824465,0.6668149170352189,4.580243651109184,3.164091243561451,-2.674029634823214,-2.1227670877284446,0.5780141843971631,223,2.04509393856623,1.2908696881183568,6.1093612127979835,4.689221952832279,-3.188405296870741,-2.987723709510426,0.6278026905829597,0.6304347826086957,4.175257731958763,3.0354609929078014,5.739910313901345,7,-0.04073253599564834,0.5760865272440276,6,0.05343774252837044,1.5239570700327028,6,1.025327244068186,2.184394572204772,5,0.7609255865578353,3.2235563129317324
M3_V4_EXTENSION_TRIGGER,AVOID,WAIT_FOR_TRIGGER,True,118,0.02017783857729138,8,118,90,0.4045253782785082,0.7580859134610596,1.728027505535504,1.4639639639639768,-0.9556024651642904,-0.42771769843232277,0.6777777777777778,66,0.529990794431739,1.1953953054889999,2.8550188767861973,2.6561015540789823,-2.302675490344259,-1.2631593953772113,0.6212121212121212,65,0.003316365485357873,-0.5812653699977632,4.258263952573942,3.9147865733826,-3.3470832957787477,-3.019495958155028,0.4,44,2.0211329533616476,1.827565783907259,6.169708341333044,4.908048722235492,-4.62584644566987,-3.8191359281769586,0.7045454545454546,0.6153846153846154,4.166666666666667,3.1076923076923078,4.568181818181818,7,-0.3166748814398554,0.9904567359439543,6,-0.4308926000948785,1.7934439504433144,6,-1.5786625814192534,2.768208690899345,5,-0.23424949477652302,3.691698812224561
M3_V4_EXTENSION_TRIGGER,AVOID,WATCH,True,1082,0.1850205198358413,9,1082,877,0.5169223147145565,0.2584896097313605,2.1475912700937907,1.5745600493979772,-1.0949259188443026,-0.9361864730607627,0.5621436716077537,727,1.4283633027093505,0.6574523720582759,4.009672009121695,2.536585365853661,-2.0975568525717607,-1.807701059338096,0.5859697386519945,671,2.0459908572687597,1.1570462818512706,5.089476701803876,3.733986522229116,-2.502405045087934,-2.155246436544733,0.6408345752608048,441,4.349902453957276,3.4906892049749283,7.886072603263749,6.065433157701272,-2.6820200329728823,-2.428035043804766,0.7505668934240363,0.7185185185185186,4.018348623853211,3.204172876304024,6.680272108843537,8,0.1327399227539898,0.8429847202398766,7,1.2094954694225004,1.7662153361258706,7,1.7496762114964113,2.4229160646296224,6,3.6008255768280915,5.332873601791992
M3_V4_EXTENSION_TRIGGER,DEFENSIVE,FILTERED,True,220,0.03761969904240766,9,220,187,-0.4029413124897575,-0.5643800546925037,1.4237258516099325,1.2533333333333283,-1.9082150961637612,-1.6976998904709828,0.3850267379679144,167,-0.9466403399693104,-0.9159034138218058,2.142964152993059,1.565762004175375,-3.2557582416898834,-2.6314909552947463,0.3652694610778443,164,-0.7069300097455546,-0.448055639148015,2.5574141592906297,1.7695735200509155,-3.670693070831372,-3.1052616944652445,0.4451219512195122,105,-0.8255851376216256,-0.7117038863515224,3.4777544995643894,3.1446540880503138,-4.441609977979498,-4.032258064516137,0.4,0.26666666666666666,5.333333333333333,2.8719512195121952,5.133333333333334,7,-0.6997186365166145,-0.1500215004971719,6,-1.8274604884445618,-0.16618021446543765,6,-1.322671374053046,0.06563839469803233,5,-1.650070952163367,0.45062815521629274
M3_V4_EXTENSION_TRIGGER,DEFENSIVE,WAIT_FOR_TRIGGER,True,111,0.018980848153214776,8,111,89,0.4308870406791265,0.2074526381712793,1.643471296310666,1.4044302352135274,-0.9023165679975399,-0.8601739462869129,0.5393258426966292,75,0.4091852618693517,0.5601613264620164,2.640213887850844,2.06595152959872,-1.7707356200569877,-1.7545753927549534,0.6133333333333333,69,-0.19450589456143105,0.0955748829207792,2.969954186050112,2.46631651061886,-2.12721708536899,-1.9306126349995176,0.5362318840579711,46,0.8358814111804476,0.9237722302620988,4.254371858629411,4.074072669078566,-3.158471964809746,-2.836590662323568,0.6304347826086957,0.25,5.0,2.927536231884058,5.5,7,-0.044417297637842114,1.111114711365226,6,-0.43735965703049134,1.3872832087930524,6,-1.1017525366972483,0.7838708022623587,5,-0.5091129007303908,2.145352673775217
M3_V4_EXTENSION_TRIGGER,DEFENSIVE,WATCH,True,216,0.036935704514363885,9,216,180,-0.1586395024053959,-0.34052149474017573,1.4262021912750917,1.0129362948498866,-1.5948112606168352,-1.309856130556153,0.43333333333333335,152,-0.23796118942873604,-0.15400407653434756,2.323225470045408,1.5668887883668936,-3.029651776432329,-2.745844232670691,0.46710526315789475,140,-0.21584932842954627,-0.5325962381177218,3.0200194787102594,2.502982898051176,-3.3457511457050373,-3.0106666684611927,0.39285714285714285,82,1.0156584731860012,0.7823087239554161,4.567475079993981,3.383512176643455,-4.0759479264254175,-3.360886777240318,0.5853658536585366,0.5806451612903226,5.24,2.8,6.926829268292683,8,-0.5631426193723633,0.6675872138654668,7,-1.0290813246049202,1.0763093389112033,7,-1.0805860556289628,0.6793481212644158,6,-0.4893912409136679,3.1237216819724836
M3_V4_EXTENSION_TRIGGER,ENTER,FILTERED,True,2,0.0003419972640218878,1,2,2,0.1430184161916648,0.1430184161916648,0.7699759788804439,0.7699759788804439,-0.5858077200548595,-0.5858077200548595,0.5,2,0.88827246133234,0.88827246133234,1.3042532444366817,1.3042532444366817,-0.7659407479050862,-0.7659407479050862,1.0,2,0.09656648617794586,0.09656648617794586,2.121798967805355,2.121798967805355,-0.7659407479050862,-0.7659407479050862,0.5,0,,,,,,,,,,4.5,,1,,,1,,,1,,,0,,
M3_V4_EXTENSION_TRIGGER,ENTER,WAIT_FOR_TRIGGER,True,22,0.003761969904240766,5,22,20,-0.20377506583256086,0.3978824842522099,1.0163057442429462,0.9389269277752188,-1.1561716176315315,-0.45011448311148,0.75,18,0.4915231653060535,1.4307366440208582,2.022531320537231,2.827598952440624,-1.8211943396727568,-1.119851194285887,0.6111111111111112,17,1.1560495499856938,2.319480878089175,2.9342388474396146,3.283431878223686,-1.8772421674671254,-1.079961949527175,0.6470588235294118,5,2.4068371502475694,5.0920485703094265,5.232036721991036,6.311901964075872,-2.1255130030019154,-1.079961949527175,0.6,0.6,4.75,3.411764705882353,5.6,4,-0.9912234631220316,1.302285504150622,3,-0.3041920935115997,1.1938804190813743,3,-0.09080267948956995,2.529766656806672,2,-1.6209799798452162,5.0920485703094265
M3_V4_EXTENSION_TRIGGER,ENTER,WATCH,True,14,0.0023939808481532147,5,14,14,-0.5272979860575947,-0.8748078969145423,1.3905999403081015,1.45009212492615,-1.080835617481767,-1.0511567207795225,0.14285714285714285,11,-1.0890337766247997,-1.2835062689148249,1.5055157983915988,0.9051942174063354,-2.0068647137338647,-1.8509511456982208,0.2727272727272727,11,-1.2966075770677563,-1.22354888284667,1.5055157983915988,0.9051942174063354,-2.887767867629766,-2.845330739299601,0.09090909090909091,0,,,,,,,,,,2.0,,5,-0.9512175243096536,0.12297718900334542,4,-2.74649832780414,-0.47380129261155485,4,-3.582560472541615,0.04883832727233478,0,,
M3_V4_EXTENSION_TRIGGER,NO_TRADE,FILTERED,True,330,0.056429548563611494,9,330,289,0.11109262038561375,0.1530729392555496,1.559655633050514,1.2509064539521386,-1.1522262212141352,-1.0032335627228273,0.5363321799307958,260,0.7235525463845449,0.33653294036364295,3.1047423866729194,2.373649819976009,-2.150533271969276,-1.657399486740796,0.5615384615384615,243,1.1838421699671864,0.8701472556894352,4.065536081135482,3.274280291047149,-2.689998443113597,-2.1496771344997057,0.6255144032921811,162,2.644712553610941,2.2528797071569295,5.992128699998058,4.978292329956613,-3.2093530272608466,-2.495259230285435,0.7716049382716049,0.6625,4.725806451612903,3.2386831275720165,5.888888888888889,8,-0.2208822563940271,0.5996315415129959,7,-0.058319988363933234,1.4094481110445383,7,0.282852449469568,1.8611491193988912,6,1.4880950736824823,3.6961821068314538
M3_V4_EXTENSION_TRIGGER,NO_TRADE,NO_TRADE,False,225,0.03847469220246238,9,225,184,0.09002946855150694,0.2044989775051187,1.649065764045774,1.1618664671778631,-1.2284487251208465,-0.836498203394026,0.5597826086956522,155,1.1329910700335692,0.0954328561690642,3.6337372182941166,2.239291758885553,-1.9722782240684091,-1.5477629987908137,0.535483870967742,136,1.3232966507250261,0.9103012165552204,4.265631805696515,2.796430552026641,-2.3339185159638407,-2.0959586390645493,0.6323529411764706,80,2.0774985467389073,0.285632676378178,6.239456614759142,4.065037914902748,-2.8258903968569724,-2.0502690552414604,0.55,0.47368421052631576,3.2580645161290325,3.0808823529411766,5.975,8,-0.5573296891116227,0.9737475722987784,7,-0.5783100287605043,4.063453074856558,7,-0.6165883400239449,4.005734788042868,6,-0.6100206930928946,4.787292004851983
M3_V4_EXTENSION_TRIGGER,NO_TRADE,WAIT_FOR_TRIGGER,True,197,0.03368673050615595,9,197,169,0.22760650597815188,0.2101392172314087,1.7817758673135924,1.5797788309636518,-0.9603810647629231,-0.7568590350047311,0.5798816568047337,136,0.4512360239232557,1.0539227672094698,2.9528878879152263,2.3993654570692025,-1.9396146149841706,-1.4066523516877703,0.6102941176470589,127,0.7938955500936791,1.2141280353200834,3.728496597983336,3.348068948973637,-2.398139240971503,-1.4193025141930329,0.6062992125984252,90,2.77747681387968,2.392047219633442,5.995297236725556,5.116580310880825,-2.8542083865620986,-1.6037380337538154,0.7444444444444445,0.7708333333333334,3.923076923076923,2.937007874015748,6.122222222222222,7,-0.4641692158716388,0.702071255237212,6,-0.815005644321213,1.0809923769364858,6,0.09856522776444941,1.4335445755618672,5,1.863529041840513,3.3997046586197843
M3_V4_EXTENSION_TRIGGER,NO_TRADE,WATCH,True,544,0.09302325581395349,9,544,479,0.38228830921933005,0.2603448803944808,1.8635427636118702,1.5406983561194076,-1.1920825752713622,-0.9899683210137232,0.5636743215031316,413,1.0364692075522275,0.6408470325996118,3.579659957138246,2.545968882602545,-2.120174687702912,-1.7268445839874302,0.5835351089588378,372,1.703236959680188,1.2018288700196056,4.612954251865737,3.496975083074816,-2.569054517879893,-2.1180555555555536,0.6290322580645161,238,4.616237443687913,3.268952203821174,7.770042661905424,6.532761477209215,-2.8750996211082844,-2.215705441511895,0.7689075630252101,0.691358024691358,3.9612403100775193,3.118279569892473,6.621848739495798,8,-0.05775423336338354,0.9256153487578066,7,0.05466831508596335,2.2566096362703703,7,0.6475289917492097,2.9903136189671384,6,3.5789695208043746,5.395244296214747
M3_V4_EXTENSION_TRIGGER,WAIT_FOR_TRIGGER,FILTERED,True,665,0.1137140902872777,9,665,589,0.1248163746945554,-0.0678462874511454,1.4985424551788835,1.1287171695246512,-1.253317083457897,-1.150509241795561,0.48047538200339557,518,0.411947588485826,0.1896878772202237,2.9232227576113865,2.099674247795713,-2.205744925725312,-1.9328982834444508,0.5231660231660231,483,0.9122713186033756,0.3897180762852503,3.9814147392821604,2.91385135135136,-2.6774891716535327,-2.3364274394385265,0.5838509316770186,347,1.997371877212302,1.4018691588784993,5.660320193052588,4.430697207824763,-3.1491649691682926,-2.707952468007313,0.6570605187319885,0.5672514619883041,4.781512605042017,2.94824016563147,5.881844380403458,8,-0.18461441645426474,0.44050573422866607,7,0.1373045268966809,0.7729182533694933,7,0.09911755497303797,1.6140158631933526,6,1.2689604744944476,2.7384131678179626
M3_V4_EXTENSION_TRIGGER,WAIT_FOR_TRIGGER,WAIT_FOR_TRIGGER,False,645,0.11029411764705882,8,645,559,0.1736893195774825,0.0413864459389401,1.3919605603695304,1.1391833972479226,-1.1731974999358388,-0.9797181161911306,0.5044722719141324,458,0.6374162904379287,0.3542003542003513,2.6537434768988812,2.0348473472675876,-1.9753790392749482,-1.745820965474154,0.5676855895196506,436,1.257593969618694,1.0840633015535062,3.6669116476468355,2.6595043501186355,-2.2670109396540523,-1.889168765743077,0.6330275229357798,250,2.157182002022644,1.8985863691131755,5.79706050883116,4.658445879819939,-2.798146036527978,-2.4252153804423973,0.7,0.5540540540540541,4.786516853932584,3.2545871559633026,6.408,7,-0.056483325589717505,0.5160545225486388,6,0.29615236380659365,1.2607778631530757,6,0.8314047732684647,1.6615501086344888,5,1.41529638567698,2.8731763842694935
M3_V4_EXTENSION_TRIGGER,WAIT_FOR_TRIGGER,WATCH,True,882,0.15082079343365254,9,882,764,0.1954537696325566,0.0352292027622991,1.7370626121942634,1.2922311146105203,-1.3948953000890487,-1.1879916519505596,0.5117801047120419,659,0.7994023212754434,0.0583975706610617,3.427997796665995,2.118954304664289,-2.312761653422417,-2.1885702054794565,0.503793626707132,602,1.3081371374469304,0.6273493063287061,4.735642404185017,2.9255094275809634,-2.7161306681076405,-2.483900643974246,0.5714285714285714,387,2.995851761547174,2.5666683344173657,6.663996948925088,5.461010922021869,-3.03998312163715,-2.654867256637161,0.7441860465116279,0.6359223300970874,4.084967320261438,3.0033222591362128,5.764857881136951,8,-0.15465894715639655,0.7008608142228373,7,0.3729320762600362,1.9094516399446186,7,0.6030244507955463,2.0261735852683262,6,1.7472347830982238,4.036251827287268
