interaction,v4_band_label,extension_state,independent_dates,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,bootstrap_clusters_1d,mean_return_1d_ci_low,mean_return_1d_ci_high,bootstrap_clusters_3d,mean_return_3d_ci_low,mean_return_3d_ci_high,bootstrap_clusters_5d,mean_return_5d_ci_low,mean_return_5d_ci_high,bootstrap_clusters_10d,mean_return_10d_ci_low,mean_return_10d_ci_high,trigger_state_canonical,ts_band_label,setup_type,market_regime
V4_BAND_X_EXTENSION,GE_8,HEALTHY,9,309,261,0.029961941273972295,0.0930809804529975,1.448047246530184,1.1304347826087024,-1.2608915842996067,-0.9905713323605458,0.5363984674329502,227,0.7710246231536686,0.4837136727130708,2.8121359808823283,1.9151542144527407,-2.069974917376111,-1.800514432695055,0.5550660792951542,198,0.9097199679917283,0.730085596908403,4.005787984847611,2.9344035791828205,-2.6985644993982683,-2.3589487894888572,0.5707070707070707,113,3.328898565220928,1.6257759385161163,6.50613416307162,5.014326647564471,-3.2595812752851727,-2.975336030275355,0.7256637168141593,0.7090909090909091,4.071428571428571,3.1414141414141414,6.176991150442478,8,-0.37648006541186346,0.5155940042611428,7,0.13657225402385476,1.4718377549712176,7,0.2416211191555407,1.6898987555604286,6,2.901961097422619,3.9113082332664817,,,,
V4_BAND_X_EXTENSION,GE_8,MODERATE,9,948,875,-0.09915350798574124,-0.2729443875810422,1.4108356053764437,1.0366702769611713,-1.3316375868252928,-1.0984677782785113,0.4137142857142857,765,-0.07203211929714672,-0.1728421734903285,2.472904658097786,1.6027759418373977,-2.46916552341185,-2.1607549625772826,0.4522875816993464,701,0.6799052136689736,0.4629198123466072,3.4714321155571617,2.529235790046247,-2.888006068706612,-2.464819765563031,0.5492154065620543,454,2.2379523126209246,2.0495106505469263,5.380240847214708,4.425059430848655,-3.370382414418023,-2.66922282849138,0.6828193832599119,0.5738396624472574,5.549707602339181,2.942938659058488,6.438325991189427,8,-0.2925112726677021,0.28565283394998986,7,-0.2936557388347784,0.2384065345287598,7,-0.037262026551581236,1.4176731300758585,6,1.380032214089008,3.130493243027682,,,,
V4_BAND_X_EXTENSION,LT_6,EXTENDED,7,55,37,0.230041113780627,0.7344104686874076,2.3025288517331335,2.05882352941178,-1.8852422001582532,-1.335291761249835,0.6756756756756757,28,1.2736284172512262,1.00868326134389,3.8645130530345084,3.5627187560792195,-3.3077074994369684,-2.017967774859053,0.75,27,2.293500101865757,2.4404330190453294,4.874858360538133,4.294117647058826,-3.5482876504884535,-1.834048217719264,0.7777777777777778,23,1.5135109315106536,1.5633814167136828,5.819491197397605,5.41176470588236,-4.522013138320125,-3.88235294117647,0.6956521739130435,0.7,2.5714285714285716,3.2962962962962963,5.478260869565218,6,-0.8740093491534237,0.942035306462854,5,-0.805018543630471,3.2113768807932725,5,0.45084586444717545,3.5959768586993026,4,-0.8425706875479844,3.3258814077096064,,,,
V4_BAND_X_EXTENSION,LT_6,EXTREME,7,28,10,1.0005241207042705,0.7045983236094511,2.1316072046263272,1.480780600419318,-1.0533262143105624,-0.64951450958049,0.9,4,-0.07185918946455994,-0.33925646938627874,3.3359678169279823,2.621492406294945,-3.251904068298788,-3.1916738254191612,0.5,4,1.059163344448899,-0.0016998917947765868,3.4362850362431145,2.82212684492521,-3.2660899481219885,-3.1916738254191612,0.5,3,-1.449344341619163,-0.6534175636471962,4.272835679710315,4.717620584008908,-3.144319160773826,-2.7519453406718464,0.3333333333333333,1.0,1.0,2.5,3.3333333333333335,4,-1.0399243690964306,3.8906895309901994,3,-2.5930599916486097,6.611957796014067,3,-3.895937459951304,8.135990621336454,2,-3.4401360903888785,2.5322391559202684,,,,
V4_BAND_X_EXTENSION,LT_6,HEALTHY,6,40,20,0.9647724118789831,1.2580193722235733,2.004254851441284,2.4668933948944316,-0.6911074570497877,-0.5640568520898004,0.8,15,3.319434892968323,3.817826544416048,5.7470445117900315,5.350978135788265,-0.8933798634852671,-0.7011605415860767,0.9333333333333333,12,4.349953049931119,4.801143722774814,6.901356624356172,8.53558137257302,-0.8716250395971071,-0.7011605415860767,1.0,3,6.382978723404253,6.382978723404253,8.728239845261122,8.728239845261122,-0.7011605415860767,-0.7011605415860767,1.0,1.0,3.0,3.5,3.0,3,0.4385964912280826,1.658401322455091,2,2.958529592999571,4.763056092843332,2,4.067184337367862,5.198259187620891,1,,,,,,
V4_BAND_X_EXTENSION,LT_6,MODERATE,8,61,39,1.7404815172926043,1.1461728571940275,3.343022015502512,2.4166971805199555,-0.20019396350476185,-0.6716032374720182,0.8717948717948718,35,3.065163518223131,2.720854141553297,5.857372673466466,4.833210776121399,-1.0863921240646752,-0.6852551984877109,0.6571428571428571,34,3.5873882885423267,3.0757964115708525,6.603768787578836,4.9904979310668836,-1.5022799374523728,-1.1944989346511614,0.7352941176470589,23,7.1685384491454105,2.782863419992676,11.115353021361688,8.864930692360051,-0.9057560696990441,-0.8055657268399852,0.9130434782608695,0.8823529411764706,3.8666666666666667,3.4705882352941178,6.913043478260869,7,0.813175545060703,3.388656611619633,6,1.0323961442394323,4.278351311533744,6,2.180564010476024,4.746166239135208,5,4.263730872001942,12.81325517330399,,,,
V4_BAND_X_TRIGGER,6_TO_7,,7,30,22,0.35137984897264135,0.3360716952949927,1.4519248224293857,1.335863332144216,-0.8333078081412624,-0.6222288432620904,0.7272727272727273,11,1.3352599809526693,1.417819009277088,2.7945184236698006,2.380535620514612,-1.3772986240432137,-0.6133793367835927,0.7272727272727273,11,-0.10587686234856192,0.1916810427448734,3.209103035732876,2.625590757920526,-1.8716548124898473,-1.3225991949396332,0.6363636363636364,1,1.725129384703861,1.725129384703861,4.216982940387193,4.216982940387193,-1.8784742188997616,-1.8784742188997616,1.0,,,3.6363636363636362,9.0,5,0.1451709001211525,0.8127022901985281,2,1.0926409050148054,2.4270458226730574,2,-0.5668611503171032,1.9685524335098736,1,,,APPROACHING,,,
V4_BAND_X_TRIGGER,6_TO_7,,6,33,22,0.09509759513790565,0.1758499413833547,1.3710122578214412,1.7008188207390251,-1.0455423802444337,-0.45126162835987804,0.5454545454545454,13,0.7151333798187246,1.1723329425556983,2.6340749657790568,2.141239448219068,-2.35863946547199,-3.5157603048146857,0.6153846153846154,13,1.7181444436659044,1.0804321728691502,4.958137438224517,3.6976099757533687,-2.7342336304780304,-3.5157603048146857,0.6153846153846154,5,1.7521576374848167,1.2353304508956109,9.87754973330846,8.297302861848888,-3.311825293522112,-3.742059002697762,0.8,1.0,4.0,3.4615384615384617,5.8,5,-1.5925590836257857,1.0810366902093478,4,0.10852825663721423,1.3015642205060522,4,-0.907690319692046,8.018311318958013,2,0.48937478785398375,3.646331911931066,AT_TRIGGER,,,
V4_BAND_X_TRIGGER,6_TO_7,,9,349,284,0.5563786479378277,0.5542081510519048,2.160122216492845,1.7378277153557995,-1.2524478500356824,-1.023714446265972,0.6161971830985915,228,1.8601977688154208,0.9998943527988469,4.618272209117266,3.038944737308491,-2.220859679224411,-2.0346330551078817,0.5833333333333334,214,2.03976073648653,1.1111111111111072,5.357402028681448,4.269795878118532,-2.770585030040325,-2.3000036587745187,0.6401869158878505,151,3.2618425177533084,2.619327910958913,7.232799106149205,5.61704482567793,-3.0188319803870556,-2.585487906588824,0.7483443708609272,0.8271604938271605,3.056338028169014,3.014018691588785,6.1655629139072845,8,0.06172265294948536,1.147299718792994,7,1.0175889186271947,2.8493090735806734,7,1.3639416434194742,3.049474653566107,6,2.574221190761194,4.229491331343667,BEYOND_TRIGGER,,,
V4_BAND_X_TRIGGER,6_TO_7,,9,208,170,0.23991199429005064,0.2400548696845028,1.5790584865603574,1.2285161720618443,-1.5265368134910837,-1.3470908569790718,0.5470588235294118,136,0.9898124031705957,0.8930930641420476,3.5705254784526774,2.3826229345601746,-2.5863739804490726,-2.2667829119441985,0.5735294117647058,125,1.6579020594921487,1.200274348422492,5.323157825494143,3.376948239368871,-2.847691758672467,-2.3965301771668,0.568,85,2.86743487026046,2.5866631383963945,7.483077532505913,5.061214186545482,-3.3700468769178578,-2.518746394924054,0.7647058823529411,0.627906976744186,4.696969696969697,3.08,6.023529411764706,8,-0.31748365718104704,0.7131317492987629,7,-0.19839018139788878,1.922017518632679,7,0.4267183875375716,2.9687742995525213,5,1.5422895012871114,3.4204764671002645,EXTENDED_BEYOND_TRIGGER,,,
