path,line,subsystem,function,read_kind,key,classification,authority
app/services/setup_lifecycle/pullback_adapter.py,138,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,tracking_score_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/purge_service.py,49,Setup/Lifecycle,execute,ATTRIBUTE_READ,purge_audit_required,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/purge_service.py,49,Setup/Lifecycle,execute,ATTRIBUTE_READ,retention,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/purge_service.py,66,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,purge_enabled,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,66,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,retention,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,70,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,purge_preview_required,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,70,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,retention,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,72,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,purge_confirmation_required,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,72,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,retention,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,81,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,purge_audit_required,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/purge_service.py,81,Setup/Lifecycle,_validate_execute,ATTRIBUTE_READ,retention,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/query_service.py,316,Setup/Lifecycle,alerts,ATTRIBUTE_READ,id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1314,Setup/Lifecycle,alert_payload,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1314,Setup/Lifecycle,alert_payload,MAPPING_READ,DYNAMIC_KEY,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1330,Setup/Lifecycle,alert_payload,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1330,Setup/Lifecycle,alert_payload,MAPPING_READ,DYNAMIC_KEY,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1398,Setup/Lifecycle,alert_payload,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1398,Setup/Lifecycle,alert_payload,MAPPING_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1403,Setup/Lifecycle,alert_payload,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1403,Setup/Lifecycle,alert_payload,MAPPING_READ,severity,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,1993,Setup/Lifecycle,_apply_alert_filters,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2024,Setup/Lifecycle,_apply_alert_filters,ATTRIBUTE_READ,scope,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2026,Setup/Lifecycle,_apply_alert_filters,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2473,Setup/Lifecycle,_sort_alerts,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2652,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2653,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2654,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2655,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2656,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2657,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2658,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2659,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/query_service.py,2660,Setup/Lifecycle,_alert_type_priority,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,58,Setup/Lifecycle,replay,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,58,Setup/Lifecycle,replay,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,59,Setup/Lifecycle,replay,ATTRIBUTE_READ,config_version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,59,Setup/Lifecycle,replay,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,60,Setup/Lifecycle,replay,ATTRIBUTE_READ,config_hash,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,62,Setup/Lifecycle,replay,ATTRIBUTE_READ,config_hash,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,62,Setup/Lifecycle,replay,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,62,Setup/Lifecycle,replay,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/replay_service.py,62,Setup/Lifecycle,replay,SUBSCRIPT_READ,DYNAMIC_KEY,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,287,Setup/Lifecycle,upsert_snapshots,ATTRIBUTE_READ,in_,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,383,Setup/Lifecycle,find_snapshot_by_identity,ATTRIBUTE_READ,where,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1354,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,limit,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1354,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1354,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,where,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1358,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,enabled,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1359,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,severity,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1360,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,scope,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1361,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,setup_family,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1362,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,cooldown_sessions,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1363,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,minimum_confidence,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1364,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,config_version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1365,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,condition_json,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1366,Setup/Lifecycle,upsert_alert_rule,ATTRIBUTE_READ,market_restrictions_json,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1376,Setup/Lifecycle,alert_rules,ATTRIBUTE_READ,order_by,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1376,Setup/Lifecycle,alert_rules,ATTRIBUTE_READ,rule_id,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1378,Setup/Lifecycle,alert_rules,ATTRIBUTE_READ,enabled,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1378,Setup/Lifecycle,alert_rules,ATTRIBUTE_READ,is_,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1415,Setup/Lifecycle,recent_alert_events,ATTRIBUTE_READ,order_by,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1415,Setup/Lifecycle,recent_alert_events,ATTRIBUTE_READ,where,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1503,Setup/Lifecycle,execute_purge,ATTRIBUTE_READ,purge_enabled,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/repository.py,1503,Setup/Lifecycle,execute_purge,ATTRIBUTE_READ,retention,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,290,Setup/Lifecycle,build,ATTRIBUTE_READ,config_hash,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,291,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,291,Setup/Lifecycle,build,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,292,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,292,Setup/Lifecycle,build,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,317,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,317,Setup/Lifecycle,build,ATTRIBUTE_READ,timeframe,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,321,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,321,Setup/Lifecycle,build,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,322,Setup/Lifecycle,build,ATTRIBUTE_READ,config_version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,322,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,323,Setup/Lifecycle,build,ATTRIBUTE_READ,config_hash,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,325,Setup/Lifecycle,build,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,325,Setup/Lifecycle,build,ATTRIBUTE_READ,schema_version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,558,Setup/Lifecycle,_source_values,ATTRIBUTE_READ,definitions,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,558,Setup/Lifecycle,_source_values,ATTRIBUTE_READ,signal_registry,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,647,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,confidence,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,647,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,high_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,649,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,confidence,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,649,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,normal_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,651,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,confidence,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,651,Setup/Lifecycle,_confidence_label,ATTRIBUTE_READ,low_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,734,Setup/Lifecycle,_signals_json,ATTRIBUTE_READ,definitions,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,734,Setup/Lifecycle,_signals_json,ATTRIBUTE_READ,signal_registry,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,777,Setup/Lifecycle,_score_velocities,ATTRIBUTE_READ,require,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,777,Setup/Lifecycle,_score_velocities,ATTRIBUTE_READ,signal_registry,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,795,Setup/Lifecycle,_missing_data,ATTRIBUTE_READ,signal_registry,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,823,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,823,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,timeframe,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,833,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,require,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,833,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,signal_registry,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,833,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,velocity_windows,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,850,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,850,Setup/Lifecycle,build_run_context_snapshots,ATTRIBUTE_READ,timeframe,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,949,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,949,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,950,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,config_version,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,950,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,951,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,config_hash,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/snapshot_builder.py,1034,Setup/Lifecycle,capture_snapshots_for_run,ATTRIBUTE_READ,capture_snapshots_for_run,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/source_loader.py,95,Setup/Lifecycle,__init__,ATTRIBUTE_READ,setup_latest_bar_projection_enabled,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/source_loader.py,100,Setup/Lifecycle,__init__,ATTRIBUTE_READ,setup_latest_bar_projection_shadow_compare_enabled,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/source_loader.py,227,Setup/Lifecycle,load_run_context,ATTRIBUTE_READ,get,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/source_loader.py,227,Setup/Lifecycle,load_run_context,MAPPING_READ,enabled,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/source_loader.py,227,Setup/Lifecycle,load_run_context,MAPPING_READ,etf_score,BEHAVIORAL,CANONICAL_RESOLVER
app/services/setup_lifecycle/source_loader.py,778,Setup/Lifecycle,_select_compatible_context_candidate,ATTRIBUTE_READ,accepted,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/source_loader.py,804,Setup/Lifecycle,_compatible_ticker_artifacts,ATTRIBUTE_READ,accepted,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,35,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,families,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,35,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,policies,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,35,Setup/Lifecycle,evaluate,SUBSCRIPT_READ,DYNAMIC_KEY,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,41,Setup/Lifecycle,contraction_observation,ATTRIBUTE_READ,tracking_score_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,57,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,max_age_sessions,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,65,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,tracking_score_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_lifecycle/vcp_adapter.py,68,Setup/Lifecycle,evaluate,ATTRIBUTE_READ,ready_score_min,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/setup_quality_v5.py,37,Runtime/shared,select_setup,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,37,Runtime/shared,select_setup,MAPPING_READ,selection,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,37,Runtime/shared,select_setup,SUBSCRIPT_READ,setup_quality,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,107,Runtime/shared,calculate_setup_quality,SUBSCRIPT_READ,setup_quality,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,149,Runtime/shared,calculate_setup_quality,SUBSCRIPT_READ,DYNAMIC_KEY,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,152,Runtime/shared,calculate_setup_quality,SUBSCRIPT_READ,stage,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,168,Runtime/shared,stage_modifier,SUBSCRIPT_READ,modifiers,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,180,Runtime/shared,_weights_for,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,180,Runtime/shared,_weights_for,MAPPING_READ,DYNAMIC_KEY,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,183,Runtime/shared,_weights_for,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,183,Runtime/shared,_weights_for,MAPPING_READ,DYNAMIC_KEY,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,184,Runtime/shared,_weights_for,ATTRIBUTE_READ,values,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/setup_quality_v5.py,186,Runtime/shared,_weights_for,ATTRIBUTE_READ,items,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,25,Runtime/shared,add_stage_features,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,25,Runtime/shared,add_stage_features,MAPPING_READ,enabled,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,41,Runtime/shared,classify_stage,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,41,Runtime/shared,classify_stage,MAPPING_READ,stage3_distribution_min_count,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,72,Runtime/shared,classify_stage,ATTRIBUTE_READ,get,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/stage_analysis.py,72,Runtime/shared,classify_stage,MAPPING_READ,allow_stage_1_to_2_transition,UNKNOWN_CLASSIFICATION,UNKNOWN_AUTHORITY
app/services/startup_preflight.py,42,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,database_url,SECURITY_SECRET,SECRET_READ
app/services/startup_preflight.py,47,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,database_url,SECURITY_SECRET,SECRET_READ
app/services/startup_preflight.py,53,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,database_url,SECURITY_SECRET,SECRET_READ
app/services/startup_preflight.py,55,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,database_connect_timeout_seconds,OPERATIONAL,OPERATIONAL_DIRECT_READ
app/services/startup_preflight.py,80,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,cache_dir,OPERATIONAL,OPERATIONAL_DIRECT_READ
app/services/startup_preflight.py,80,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,export_dir,OPERATIONAL,OPERATIONAL_DIRECT_READ
app/services/startup_preflight.py,80,Runtime/shared,run_startup_preflight,ATTRIBUTE_READ,upload_dir,OPERATIONAL,OPERATIONAL_DIRECT_READ
app/services/technical_confidence.py,118,Technical,_requires_benchmark,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,118,Technical,_requires_benchmark,MAPPING_READ,market_rs,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,118,Technical,_requires_benchmark,MAPPING_READ,useRelativeStrengthFilter,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,122,Technical,_requires_market,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,122,Technical,_requires_market,MAPPING_READ,market_rs,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,122,Technical,_requires_market,MAPPING_READ,useMarketFilter,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,126,Technical,_requires_htf,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,126,Technical,_requires_htf,MAPPING_READ,scoring,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,126,Technical,_requires_htf,MAPPING_READ,scoringMode,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,128,Technical,_requires_htf,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,128,Technical,_requires_htf,MAPPING_READ,htf,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_confidence.py,128,Technical,_requires_htf,MAPPING_READ,useHtfTrendFilter,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_consumer_eligibility.py,44,Readiness policies,evaluate,ATTRIBUTE_READ,canonical_payload,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_consumer_eligibility.py,121,Readiness policies,technical_decision_input,ATTRIBUTE_READ,evaluate,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_explainability.py,98,Technical,build_technical_explainability,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_explainability.py,98,Technical,build_technical_explainability,MAPPING_READ,engine,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,56,Technical,calculate_technical_features,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,56,Technical,calculate_technical_features,MAPPING_READ,adaptive_percentiles,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,57,Technical,calculate_technical_features,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,57,Technical,calculate_technical_features,MAPPING_READ,volatility_contraction,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,58,Technical,calculate_technical_features,ATTRIBUTE_READ,get,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
app/services/technical_indicators.py,58,Technical,calculate_technical_features,MAPPING_READ,donchian_darvas,BEHAVIORAL,BEHAVIORAL_DIRECT_READ
