family,profile,canonical_key,type,canonical_value_type,repository_effective_default,source_kind,source_identifier,resolver,precedence,classification,defaulted,consumer,dynamic_read,snapshot_ready,represented_in_calculation_identity,schema
core.technical,,v5.risk.stock_specific_points.atr_warn,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.distribution,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.extension_danger,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.extension_warn,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.failed_breakout,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.gap_exhaustion,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.heavy_mid_ma_break,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.heavy_red,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.htf_neutral,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.htf_weak,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.liquidity_warning,real,STRUCTURE,"{""type"":""real"",""value"":""0.8""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.near_resistance,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.rs_neutral,real,STRUCTURE,"{""type"":""real"",""value"":""0.4""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.rs_weak,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.rsi_danger,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.rsi_warn,real,STRUCTURE,"{""type"":""real"",""value"":""0.8""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_points.sector_weak,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_thresholds.distribution_count,integer,STRUCTURE,"{""type"":""integer"",""value"":3}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_thresholds.rsi_danger,real,STRUCTURE,"{""type"":""real"",""value"":""80""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.risk.stock_specific_thresholds.rsi_warn,real,STRUCTURE,"{""type"":""real"",""value"":""75""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.benchmark_rs_mix.broad_market,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.benchmark_rs_mix.sector,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.fallback_to_market_only,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Communication Services,string,STRUCTURE,"{""type"":""string"",""value"":""XLC""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Consumer Discretionary,string,STRUCTURE,"{""type"":""string"",""value"":""XLY""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Consumer Staples,string,STRUCTURE,"{""type"":""string"",""value"":""XLP""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Energy,string,STRUCTURE,"{""type"":""string"",""value"":""XLE""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Financials,string,STRUCTURE,"{""type"":""string"",""value"":""XLF""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Health Care,string,STRUCTURE,"{""type"":""string"",""value"":""XLV""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Industrials,string,STRUCTURE,"{""type"":""string"",""value"":""XLI""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Materials,string,STRUCTURE,"{""type"":""string"",""value"":""XLB""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Real Estate,string,STRUCTURE,"{""type"":""string"",""value"":""XLRE""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Technology,string,STRUCTURE,"{""type"":""string"",""value"":""XLK""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.mapping.Utilities,string,STRUCTURE,"{""type"":""string"",""value"":""XLU""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.sector_benchmarks.required_for_confidence,boolean,STRUCTURE,"{""type"":""boolean"",""value"":false}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.breakout.base_tightness,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.breakout.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.75""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.breakout.volume_confirmation,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.extended_momentum.execution_readiness,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.extended_momentum.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.momentum_continuation.execution_readiness,real,STRUCTURE,"{""type"":""real"",""value"":""0.2""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.momentum_continuation.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.55""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.momentum_continuation.trend_confirmation,real,STRUCTURE,"{""type"":""real"",""value"":""0.25""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.pullback.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.pullback.trigger_readiness,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.pullback.volume_confirmation,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.selection.breakout_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.selection.vcp_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.supported_types,list,STRUCTURE,"{""type"":""list"",""value"":[{""type"":""string"",""value"":""pullback""},{""type"":""string"",""value"":""vcp""},{""type"":""string"",""value"":""breakout""},{""type"":""string"",""value"":""momentum_continuation""},{""type"":""string"",""value"":""extended_momentum""},{""type"":""string"",""value"":""trend_repair""},{""type"":""string"",""value"":""none""}]}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.trend_repair.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.trend_repair.trend_confirmation,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.vcp.primary,real,STRUCTURE,"{""type"":""real"",""value"":""0.75""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.vcp.trend_confirmation,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.setup_quality.vcp.trigger_readiness,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.stage.modifiers.stage_1,real,STRUCTURE,"{""type"":""real"",""value"":""0""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.stage.modifiers.stage_1_to_2,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v5.stage.modifiers.stage_2,real,STRUCTURE,"{""type"":""real"",""value"":""0.25""}",PROFILE,config/technical_scoring_v5.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
